thickn,rho,vp,vs,dip,strike,plunge,trend,ani
34475.003012416215,2582.504668148746,7298.9290874061335,3814.083329467201,0.0,0.0,26.09966192651924,281.15340444334475,7.242691369121006
0.0,3500.0,8100.0,4500.0,1.0691762210719409,256.3831228263266,38.514324396808576,154.03937723932492,0.0
