index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
0,44595,2088,6717,4018,0.0,0.0,69.87522752727072,99.75779501763436,4.035016550119259
1,0,2338,8276,4800,5.6609238854325294,146.56183113099624,82.98553588650667,41.72056830657156,4.406935293338356
