index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
5,10065,2335,6040,3363,0,0,0,0,0
6,7667,2465,6736,4092,0,0,0,0,0
7,14619,2898,7387,4198,0,0,0,0,0
8,0,3088,7943,4963,0,0,0,0,0
