index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
9,9055,2373,6216,3143,0.0,0.0,0.0,0.0,0.0
10,14702,2238,6610,3641,0.0,0.0,0.0,0.0,0.0
11,8394,2594,7074,3660,0.0,0.0,0.0,0.0,0.0
12,12225,2920,6888,4100,0.0,0.0,0.0,0.0,0.0
13,0,3023,8475,5317,0.0,0.0,0.0,0.0,0.0
