thickn,rho,vp,vs,dip,strike,plunge,trend,ani
36872.43398016198,2916.1333155256693,6420.921833140937,3830.2055073521283,0.0,0.0,0.0,0.0,0.0
0.0,3500.0,8100.0,4500.0,0.0,0.0,0.0,0.0,0.0
