index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
20,5671,2112,5536,3486,0,0,0,0,0
21,9714,2290,6507,3758,0,0,0,0,0
22,6835,2710,6883,3429,0,0,0,0,0
23,7127,2969,7002,3588,0,0,0,0,0
24,5136,2857,7589,4594,0,0,0,0,0
25,6383,3485,7744,4974,0,0,0,0,0
26,0,4013,8021,5077,0,0,0,0,0
