index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
2,19960,2491,6398,3840,0.0,0.0,0.0,0.0,0.0
3,20064,2557,6952,3900,0.0,0.0,0.0,0.0,0.0
4,0,2872,8311,4746,0.0,0.0,0.0,0.0,0.0
