sta,lat,lon,depth,vp,vs,rho,ani,model_layers,dip,strike,plunge,trend
GIFN,69.99,-81.64,36000.0,6580.0,3884.0,2255.0,6.259521161898634,2,0.0,0.0,61.84343765838599,83.24027989725327
GIFN,69.99,-81.64,38000.0,6580.0,3884.0,2255.0,6.259521161898634,2,0.0,0.0,61.84343765838599,83.24027989725327
GIFN,69.99,-81.64,40000.0,6580.0,3884.0,2255.0,6.259521161898634,2,0.0,0.0,61.84343765838599,83.24027989725327
GIFN,69.99,-81.64,42000.0,6580.0,3884.0,2255.0,6.259521161898634,2,0.0,0.0,61.84343765838599,83.24027989725327
GIFN,69.99,-81.64,42556.0,6580.0,3884.0,2255.0,6.259521161898634,2,0.0,0.0,61.84343765838599,83.24027989725327
GIFN,69.99,-81.64,44000.0,8474.0,4965.0,2391.0,6.74970350750436,2,4.412027658812261,346.34888904668037,48.60005377003472,346.71387532670735
GIFN,69.99,-81.64,46000.0,8474.0,4965.0,2391.0,6.74970350750436,2,4.412027658812261,346.34888904668037,48.60005377003472,346.71387532670735
GIFN,69.99,-81.64,48000.0,8474.0,4965.0,2391.0,6.74970350750436,2,4.412027658812261,346.34888904668037,48.60005377003472,346.71387532670735
GIFN,69.99,-81.64,50000.0,8474.0,4965.0,2391.0,6.74970350750436,2,4.412027658812261,346.34888904668037,48.60005377003472,346.71387532670735
JOSN,63.16,-91.54,0.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,2000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,4000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,6000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,8000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,10000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,12000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,14000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,16000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,18000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,20000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,22000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,24000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,26000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,28000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,30000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,32000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,34000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,36000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,38000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,40000.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,40862.0,7394.0,4189.0,2366.0,2.688694489030837,2,0.0,0.0,6.324216728428908,175.505536573832
JOSN,63.16,-91.54,42000.0,8207.0,5311.0,2319.0,4.857916421559359,2,4.378855587878457,353.18884267140953,22.269427452364138,187.3634513246602
JOSN,63.16,-91.54,44000.0,8207.0,5311.0,2319.0,4.857916421559359,2,4.378855587878457,353.18884267140953,22.269427452364138,187.3634513246602
JOSN,63.16,-91.54,46000.0,8207.0,5311.0,2319.0,4.857916421559359,2,4.378855587878457,353.18884267140953,22.269427452364138,187.3634513246602
JOSN,63.16,-91.54,48000.0,8207.0,5311.0,2319.0,4.857916421559359,2,4.378855587878457,353.18884267140953,22.269427452364138,187.3634513246602
