index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
5,11371,2492,6203,3494,0,0,0,0,0
6,8965,2827,6982,3729,0,0,0,0,0
7,12660,2891,7500,4150,0,0,0,0,0
8,0,3007,8097,4957,0,0,0,0,0
