index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
5,13149,2431,5879,3593,0,0,0,0,0
6,11423,2542,7150,3958,0,0,0,0,0
7,9193,2807,7124,4016,0,0,0,0,0
8,0,3001,8276,5154,0,0,0,0,0
