index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
9,7209,2574,6284,3292,0,0,0,0,0
10,10209,2670,6510,3839,0,0,0,0,0
11,13954,3040,7496,3561,0,0,0,0,0
12,6451,3014,7040,4406,0,0,0,0,0
13,0,3357,8600,4687,0,0,0,0,0
