thickn,rho,vp,vs,dip,strike,plunge,trend,ani
18055.83127854955,2399.365032612574,5912.883834574042,3668.4672609552945,0.0,0.0,0.0,0.0,0.0
17210.53832071979,2844.2379295206074,6785.862325924478,3538.2751402287813,7.537852557489318,46.04186259810794,34.291016669322474,78.48222553902694,2.303671804978956
0.0,3500.0,8100.0,4500.0,1.13481550124434,271.8554470805912,0.0,0.0,0.0
