index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
14,10382,2665,6209,3537,0,0,0,0,0
15,10963,2622,5866,3793,0,0,0,0,0
16,6214,2949,6277,3617,0,0,0,0,0
17,8597,2910,6773,3949,0,0,0,0,0
18,7411,3444,7568,4279,0,0,0,0,0
19,0,3363,7915,4757,0,0,0,0,0
