index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
9,9666,2381,5988,3270,0.0,0.0,0.0,0.0,0.0
10,9578,2266,6420,3563,0.0,0.0,0.0,0.0,0.0
11,8619,2706,7137,3647,0.0,0.0,0.0,0.0,0.0
12,11310,2853,7879,4481,0.0,0.0,0.0,0.0,0.0
13,0,3426,8029,4632,0.0,0.0,0.0,0.0,0.0
