thickn,rho,vp,vs,dip,strike,plunge,trend,ani
31785.747188327958,2980.8874537579272,6151.791047090244,3924.7604704099267,0.0,0.0,42.606115571886875,183.45780071813326,7.465299581803296
0.0,3500.0,8100.0,4500.0,5.202656763158112,88.21826081895804,0.0,0.0,0.0
