index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
0,41020,2493,6770,3944,0.0,0.0,53.523424124747635,49.2234281316931,5.364371559452631
1,0,2653,8705,4809,2.0799035666867836,192.49381258361495,65.64916330575696,266.5938752056288,3.6650991259539443
