index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
2,19802,2470,5978,3945,0.0,0.0,40.05025847205669,46.40285287012558,6.0077730196322925
3,22091,2929,7429,4019,4.065955489001657,317.0859794289148,31.11855238829882,351.13666195212085,3.4256808523297906
4,0,3046,8002,5279,5.660679886381825,228.05674991305133,69.0299260625955,306.596240588563,3.2815810882249243
