index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
2,22643,2272,6399,3977,0,0,0,0,0
3,15003,2658,7646,3849,0,0,0,0,0
4,0,2924,8409,4763,0,0,0,0,0
